 precorteid | tablareservaid | prestamoid | ejercicio | periodo | fechacierre | diasvencidos | porcentajeaplicado | factoraplicado | saldoprestamo | reservacalculada | interesdevengadomenoravencido | interesdevengadomayoravencido | pagocapitalenperiodo | pagointeresenperiodo | pagomoratorioenperiodo | bonificacionintenperiodo | bonificacionmorenperiodo | noamorvencidas | saldovencidomenoravencido | saldovencidomayoravencido | fechaultamorpagada | tipoprestamoid | montoprestamo | clavefinalidad | tasanormal | tasa_moratoria | ultimoabono | diastraspasoavencida | fecha_vencimiento | ultimoabonointeres | interesdevmormenor | interesdevmormayor | saldopromedio | dias_de_cobro | meses_de_cobro | depositogarantia | pagosvencidos | finalidaddefault |  saldopromediodelmes   | interesdevengadomes | primerincumplimiento | diasinteres | diascapital | reservaidnc | frecuencia | fecha_otorga | estatusvive | zonamarginada | importeultimaamort | importevencidoamort | tipocartera 
    2346955 |                |       8871 |      2013 |      12 | 2013-12-31  |            0 |               0.01 |              1 |  14163.440000 |     141.63440000 |                         46.00 |                             0 |               836.56 |               406.00 |                   3.00 |                        0 |                        0 |              0 |              14163.440000 |                         0 | 2013-12-24         | N1             |  15000.000000 | 002            |      29.52 |          44.28 | 2013-12-27  |                   89 | 2015-05-24        | 2013-12-27         |                  0 |                  0 |               |            30 |              0 |             3750 |             0 | 002              | 14581.7200000000000000 |              -28.00 | 2014-01-23           |           0 |           0 |      0.4600 |         30 | 2013-11-24   |           3 |               |                833 |                   0 | 
    2346958 |                |       8874 |      2013 |      12 | 2013-12-31  |            0 |               0.01 |              1 |  14156.120000 |     141.56120000 |                        197.00 |                             0 |               843.88 |               307.00 |                      0 |                        0 |                        0 |              0 |              14156.120000 |                         0 | 2013-12-24         | N1             |  15000.000000 | 002            |      33.48 |          50.22 | 2013-12-16  |                   89 | 2015-05-24        | 2013-12-16         |                  0 |                  0 |               |            30 |              0 |             2250 |             0 | 002              | 14578.0600000000000000 |              113.00 | 2014-01-23           |           0 |           0 |      1.9700 |         30 | 2013-11-24   |           3 |               |                833 |                   0 | 
    2346968 |                |       8884 |      2013 |      12 | 2013-12-31  |            0 |               0.01 |              1 |   1975.040000 |      19.75040000 |                          3.00 |                             0 |              2024.96 |               118.00 |                   1.00 |                        0 |                        0 |              0 |               1975.040000 |                         0 | 2013-12-26         | N4             |   4000.000000 | 002            |      31.44 |          47.16 | 2013-12-29  |                   89 | 2014-09-25        | 2013-12-29         |                  0 |                  0 |               |            30 |              0 |                0 |             0 | 002              |  2987.5200000000000000 |              -14.00 | 2014-01-25           |           0 |           0 |      0.0300 |         30 | 2013-11-25   |           3 |               |                400 |                   0 | 
    2346969 |                |       8885 |      2013 |      12 | 2013-12-31  |            0 |               0.01 |              1 |  14166.200000 |     141.66200000 |                         49.00 |                             0 |               833.80 |               419.00 |                   1.00 |                        0 |                        0 |              0 |              14166.200000 |                         0 | 2013-12-26         | N4             |  15000.000000 | 002            |      31.44 |          47.16 | 2013-12-27  |                   89 | 2015-05-26        | 2013-12-27         |                  0 |                  0 |               |            30 |              0 |                0 |             0 | 002              | 14583.1000000000000000 |              -17.00 | 2014-01-25           |           0 |           0 |      0.4900 |         30 | 2013-11-25   |           3 |               |                833 |                   0 | 
    2346970 |                |       8886 |      2013 |      12 | 2013-12-31  |            0 |               0.01 |              1 |   7000.000000 |      70.00000000 |                        220.00 |                             0 |                    0 |                    0 |                      0 |                        0 |                        0 |              0 |               7000.000000 |                         0 | 2013-11-25         | N4             |   7000.000000 | 002            |      31.44 |          47.16 | 2013-11-25  |                   89 | 2014-12-03        | 2013-11-25         |                  0 |                  0 |               |            30 |              0 |                0 |             0 | 002              |  7000.0000000000000000 |              189.00 | 2014-01-02           |           0 |           0 |      2.2000 |         38 | 2013-11-25   |           3 |               |                583 |                   0 | 
    2346972 |                |       8888 |      2013 |      12 | 2013-12-31  |            0 |               0.01 |              1 | 256587.840000 |    2565.87840000 |                       2846.00 |                             0 |             10912.16 |              3524.00 |                      0 |                        0 |                        0 |              0 |             256587.840000 |                         0 | 2013-12-26         | N9             | 267500.000000 | 002            |      24.96 |          37.44 | 2013-12-15  |                   89 | 2017-11-21        | 2013-12-15         |                  0 |                  0 |               |            30 |              0 |            26750 |             0 | 002              |    262043.920000000000 |             2104.00 | 2014-01-25           |           0 |           0 |     28.4600 |         30 | 2013-11-26   |           3 |               |               5572 |                   0 | 
    2346983 |                |       8899 |      2013 |      12 | 2013-12-31  |            0 |               0.01 |              1 |  15000.000000 |     150.00000000 |                        459.00 |                             0 |                    0 |                    0 |                      0 |                        0 |                        0 |              0 |              15000.000000 |                         0 | 2013-11-26         | N1             |  15000.000000 | 002            |      31.44 |          47.16 | 2013-11-26  |                   89 | 2015-06-04        | 2013-11-26         |                  0 |                  0 |               |            30 |              0 |             3000 |             0 | 002              |     15000.000000000000 |              407.00 | 2014-01-02           |           0 |           0 |      4.5900 |         37 | 2013-11-26   |           3 |               |                833 |                   0 | 
    2346984 |                |       8900 |      2013 |      12 | 2013-12-31  |            0 |               0.01 |              1 |  10000.000000 |     100.00000000 |                        344.00 |                             0 |                    0 |                    0 |                      0 |                        0 |                        0 |              0 |              10000.000000 |                         0 | 2013-11-26         | N1             |  10000.000000 | 002            |      35.40 |          53.10 | 2013-11-26  |                   89 | 2015-06-04        | 2013-11-26         |                  0 |                  0 |               |            30 |              0 |             1000 |             0 | 002              | 10000.0000000000000000 |              305.00 | 2014-01-02           |           0 |           0 |      3.4400 |         37 | 2013-11-26   |           3 |               |                555 |                   0 | 
    2346994 |                |       8910 |      2013 |      12 | 2013-12-31  |            0 |               0.01 |              1 |  24700.960000 |     247.00960000 |                        267.00 |                             0 |             12799.04 |               781.00 |                      0 |                        0 |                        0 |              0 |              24700.960000 |                         0 | 2013-11-27         | N1             |  37500.000000 | 002            |      35.40 |          53.10 | 2013-12-20  |                   89 | 2016-11-11        | 2013-12-20         |                  0 |                  0 |               |            30 |              0 |             3750 |             0 | 002              |     31100.480000000000 |              156.00 | 2014-01-02           |           0 |           0 |      2.6700 |         36 | 2013-11-27   |           3 |               |               1041 |                   0 | 
    2346996 |                |       8912 |      2013 |      12 | 2013-12-31  |            0 |               0.01 |              1 |  28116.400000 |     281.16400000 |                        105.00 |                             0 |              1883.60 |               790.00 |                      0 |                        0 |                        0 |              0 |              28116.400000 |                         0 | 2013-11-28         | N1             |  30000.000000 | 002            |      33.48 |          50.22 | 2013-12-27  |                   89 | 2016-11-11        | 2013-12-27         |                  0 |                  0 |               |            30 |              0 |             4500 |             0 | 002              |     29058.200000000000 |               49.00 | 2014-01-02           |           0 |           0 |      1.0500 |         35 | 2013-11-28   |           3 |               |                833 |                   0 | 
    2346998 |                |       8914 |      2013 |      12 | 2013-12-31  |            0 |               0.01 |              1 |   2000.000000 |      20.00000000 |                         65.00 |                             0 |                    0 |                    0 |                      0 |                        0 |                        0 |              0 |               2000.000000 |                         0 | 2013-11-28         | N1             |   2000.000000 | 002            |      35.40 |          53.10 | 2013-11-28  |                   89 | 2014-05-04        | 2013-11-28         |                  0 |                  0 |               |            30 |              0 |              200 |             0 | 002              |  2000.0000000000000000 |               61.00 | 2014-01-02           |           0 |           0 |      0.6500 |         35 | 2013-11-28   |           3 |               |                400 |                   0 | 
    2347000 |                |       8916 |      2013 |      12 | 2013-12-31  |            0 |               0.01 |              1 |   6988.040000 |      69.88040000 |                         98.00 |                             0 |              1011.96 |               119.00 |                      0 |                        0 |                        0 |              0 |               6988.040000 |                         0 | 2013-11-28         | N4             |   8000.000000 | 002            |      31.44 |          47.16 | 2013-12-15  |                   89 | 2014-10-02        | 2013-12-15         |                  0 |                  0 |               |            30 |              0 |                0 |             0 | 002              |  7494.0200000000000000 |               84.00 | 2014-01-02           |           0 |           0 |      0.9800 |         35 | 2013-11-28   |           3 |               |                800 |                   0 | 
    2347001 |                |       8917 |      2013 |      12 | 2013-12-31  |            0 |               0.01 |              1 |   2309.000000 |      23.09000000 |                          0.00 |                             0 |                    0 |                    0 |                      0 |                        0 |                        0 |              0 |               2309.000000 |                         0 | 2013-11-29         | N15            |   2309.000000 | 002            |       0.00 |          50.40 | 2013-11-29  |                   89 | 2014-11-30        | 2013-11-29         |                  0 |                  0 |               |            30 |              0 |            230.9 |             0 | 002              |  2309.0000000000000000 |                0.00 | 2014-03-02           |           0 |           0 |      0.0000 |         93 | 2013-11-29   |           3 |               |                230 |                   0 | 
    2347002 |                |       8918 |      2013 |      12 | 2013-12-31  |            0 |               0.01 |              1 |   3081.200000 |      30.81200000 |                         14.00 |                             0 |              1918.80 |                70.00 |                      0 |                        0 |                        0 |              0 |               3081.200000 |                         0 | 2013-11-29         | N4             |   5000.000000 | 002            |      21.12 |          31.68 | 2013-12-23  |                   89 | 2014-10-02        | 2013-12-23         |                  0 |                  0 |               |            30 |              0 |             1650 |             0 | 002              |  4040.6000000000000000 |               11.00 | 2014-01-02           |           0 |           0 |      0.1400 |         34 | 2013-11-29   |           3 |               |                500 |                   0 | 
    2347004 |                |       8920 |      2013 |      12 | 2013-12-31  |            0 |               0.01 |              1 |   2879.400000 |      28.79400000 |                          5.00 |                             0 |               320.60 |                40.00 |                      0 |                        0 |                        0 |              0 |               2879.400000 |                         0 | 2013-12-29         | N16            |   3200.000000 | 002            |      15.96 |          23.94 | 2013-12-27  |                   89 | 2014-09-28        | 2013-12-27         |                  0 |                  0 |               |            30 |              0 |             3520 |             0 | 002              |  3039.7000000000000000 |                4.00 | 2014-01-28           |           0 |           0 |      0.0500 |         30 | 2013-11-29   |           3 |               |                320 |                   0 | 
    2347006 |                |       8922 |      2013 |      12 | 2013-12-31  |            0 |               0.01 |              1 |  23958.000000 |     239.58000000 |                         34.00 |                             0 |              1042.00 |               525.00 |                      0 |                        0 |                        0 |              0 |              23958.000000 |                         0 | 2013-11-29         | N4             |  25000.000000 | 002            |      25.20 |          37.80 | 2013-12-29  |                   89 | 2015-12-03        | 2013-12-29         |                  0 |                  0 |               |            30 |              0 |             5000 |             0 | 002              |     24479.000000000000 |               16.00 | 2014-01-02           |           0 |           0 |      0.3400 |         34 | 2013-11-29   |           3 |               |               1041 |                   0 | 
    2347007 |                |       8923 |      2013 |      12 | 2013-12-31  |            0 |               0.01 |              1 |  14000.000000 |     140.00000000 |                        199.00 |                             0 |                    0 |                    0 |                      0 |                        0 |                        0 |              0 |              14000.000000 |                         0 | 2013-11-29         | N16            |  14000.000000 | 002            |      15.96 |          23.94 | 2013-11-29  |                   89 | 2015-06-04        | 2013-11-29         |                  0 |                  0 |               |            30 |              0 |            15400 |             0 | 002              | 14000.0000000000000000 |              193.00 | 2014-01-02           |           0 |           0 |      1.9900 |         34 | 2013-11-29   |           3 |               |                777 |                   0 | 
    2347008 |                |       8924 |      2013 |      12 | 2013-12-31  |            0 |               0.01 |              1 |  11896.520000 |     118.96520000 |                         21.00 |                             0 |              8103.48 |               397.00 |                      0 |                        0 |                        0 |              0 |              11896.520000 |                         0 | 2013-11-30         | N1             |  20000.000000 | 002            |      31.44 |          47.16 | 2013-12-29  |                   89 | 2015-12-03        | 2013-12-29         |                  0 |                  0 |               |            30 |              0 |             4000 |             0 | 002              |     15948.260000000000 |               21.00 | 2014-01-02           |           0 |           0 |      0.2100 |         33 | 2013-11-30   |           3 |               |                833 |                   0 | 
    2347009 |                |       8925 |      2013 |      12 | 2013-12-31  |            0 |               0.01 |              1 |  14445.440000 |     144.45440000 |                         71.00 |                             0 |               554.56 |               384.00 |                      0 |                        0 |                        0 |              0 |              14445.440000 |                         0 | 2013-11-30         | N1             |  15000.000000 | 002            |      35.40 |          53.10 | 2013-12-26  |                   89 | 2015-12-03        | 2013-12-26         |                  0 |                  0 |               |            30 |              0 |             1500 |             0 | 002              | 14722.7200000000000000 |               71.00 | 2014-01-02           |           0 |           0 |      0.7100 |         33 | 2013-11-30   |           3 |               |                625 |                   0 | 
    2347014 |                |       8930 |      2013 |      12 | 2013-12-31  |            0 |               0.01 |              1 |   6961.120000 |      69.61120000 |                         93.00 |                             0 |                38.88 |                57.00 |                      0 |                        0 |                        0 |              0 |               6961.120000 |                         0 | 2013-12-02         | N4             |   7000.000000 | 002            |      26.76 |          40.14 | 2013-12-13  |                   89 | 2015-03-03        | 2013-12-13         |                  0 |                  0 |               |            30 |              0 |             1050 |             0 | 002              |            6961.120000 |               93.00 | 2014-01-02           |           0 |           0 |      0.9300 |         31 | 2013-12-02   |           3 |               |                466 |                   0 | 
    2347015 |                |       8931 |      2013 |      12 | 2013-12-31  |            0 |               0.01 |              1 |   4000.000000 |      40.00000000 |                        110.00 |                             0 |                    0 |                    0 |                      0 |                        0 |                        0 |              0 |               4000.000000 |                         0 | 2013-12-03         | N1             |   4000.000000 | 002            |      35.40 |          53.10 | 2013-12-03  |                   89 | 2014-10-02        | 2013-12-03         |                  0 |                  0 |               |            30 |              0 |              400 |             0 | 002              |            4000.000000 |              110.00 | 2014-01-02           |           0 |           0 |      1.1000 |         30 | 2013-12-03   |           3 |               |                400 |                   0 | 
    2347016 |                |       8932 |      2013 |      12 | 2013-12-31  |            0 |               0.01 |              1 |   7000.000000 |      70.00000000 |                        115.00 |                             0 |                    0 |                    0 |                      0 |                        0 |                        0 |              0 |               7000.000000 |                         0 | 2013-12-03         | N4             |   7000.000000 | 002            |      21.12 |          31.68 | 2013-12-03  |                   89 | 2014-12-03        | 2013-12-03         |                  0 |                  0 |               |            30 |              0 |             2310 |             0 | 002              |            7000.000000 |              115.00 | 2014-01-02           |           0 |           0 |      1.1500 |         30 | 2013-12-03   |           3 |               |                583 |                   0 | 
    2347018 |                |       8934 |      2013 |      12 | 2013-12-31  |            0 |               0.01 |              1 |   5000.000000 |      50.00000000 |                        118.00 |                             0 |                    0 |                    0 |                      0 |                        0 |                        0 |              0 |               5000.000000 |                         0 | 2013-12-04         | N1             |   5000.000000 | 002            |      31.44 |          47.16 | 2013-12-04  |                   89 | 2014-10-02        | 2013-12-04         |                  0 |                  0 |               |            30 |              0 |             1000 |             0 | 002              |            5000.000000 |              118.00 | 2014-01-03           |           0 |           0 |      1.1800 |         30 | 2013-12-04   |           3 |               |                500 |                   0 | 
    2347019 |                |       8935 |      2013 |      12 | 2013-12-31  |            0 |               0.01 |              1 |   2499.320000 |      24.99320000 |                         44.00 |                             0 |               500.68 |                27.00 |                      0 |                        0 |                        0 |              0 |               2499.320000 |                         0 | 2013-12-04         | N1             |   3000.000000 | 002            |      35.40 |          53.10 | 2013-12-13  |                   89 | 2014-06-03        | 2013-12-13         |                  0 |                  0 |               |            30 |              0 |              300 |             0 | 002              |            2499.320000 |               44.00 | 2014-01-03           |           0 |           0 |      0.4400 |         30 | 2013-12-04   |           3 |               |                500 |                   0 | 
    2347020 |                |       8936 |      2013 |      12 | 2013-12-31  |            0 |               0.01 |              1 |   3000.000000 |      30.00000000 |                         71.00 |                             0 |                    0 |                    0 |                      0 |                        0 |                        0 |              0 |               3000.000000 |                         0 | 2013-12-04         | N4             |   3000.000000 | 002            |      31.44 |          47.16 | 2013-12-04  |                   89 | 2014-02-02        | 2013-12-04         |                  0 |                  0 |               |            30 |              0 |                0 |             0 | 002              |            3000.000000 |               71.00 | 2014-01-03           |           0 |           0 |      0.7100 |         30 | 2013-12-04   |           3 |               |               1500 |                   0 | 
    2347021 |                |       8937 |      2013 |      12 | 2013-12-31  |            0 |               0.01 |              1 |  10000.000000 |     100.00000000 |                        236.00 |                             0 |                    0 |                    0 |                      0 |                        0 |                        0 |              0 |              10000.000000 |                         0 | 2013-12-04         | N4             |  10000.000000 | 002            |      31.44 |          47.16 | 2013-12-04  |                   89 | 2014-12-03        | 2013-12-04         |                  0 |                  0 |               |            30 |              0 |                0 |             0 | 002              |           10000.000000 |              236.00 | 2014-01-03           |           0 |           0 |      2.3600 |         30 | 2013-12-04   |           3 |               |                833 |                   0 | 
    2347022 |                |       8938 |      2013 |      12 | 2013-12-31  |            0 |               0.01 |              1 |   4499.320000 |      44.99320000 |                          4.00 |                             0 |               500.68 |               102.00 |                      0 |                        0 |                        0 |              0 |               4499.320000 |                         0 | 2013-12-04         | N4             |   5000.000000 | 002            |      28.32 |          42.48 | 2013-12-30  |                   89 | 2014-10-02        | 2013-12-30         |                  0 |                  0 |               |            30 |              0 |              500 |             0 | 002              |            4499.320000 |                4.00 | 2014-01-03           |           0 |           0 |      0.0400 |         30 | 2013-12-04   |           3 |               |                500 |                   0 | 
    2347023 |                |       8939 |      2013 |      12 | 2013-12-31  |            0 |               0.01 |              1 |  10000.000000 |     100.00000000 |                         68.00 |                             0 |                    0 |                    0 |                      0 |                        0 |                        0 |              0 |              10000.000000 |                         0 | 2013-12-05         | N8             |  10000.000000 | 002            |       9.36 |          14.04 | 2013-12-05  |                   89 | 2015-03-05        | 2013-12-05         |                  0 |                  0 |               |            30 |              0 |            11000 |             0 | 002              |           10000.000000 |               68.00 | 2014-01-05           |           0 |           0 |      0.6800 |         31 | 2013-12-05   |           3 |               |                666 |                   0 | 
    2347024 |                |       8940 |      2013 |      12 | 2013-12-31  |            0 |               0.01 |              1 |   2015.080000 |      20.15080000 |                         13.00 |                             0 |               984.92 |                13.00 |                      0 |                        0 |                        0 |              0 |               2015.080000 |                         0 | 2013-12-06         | N16            |   3000.000000 | 002            |      15.96 |          23.94 | 2013-12-16  |                   89 | 2014-06-05        | 2013-12-16         |                  0 |                  0 |               |            30 |              0 |                0 |             0 | 002              |            2015.080000 |               13.00 | 2014-01-05           |           0 |           0 |      0.1300 |         30 | 2013-12-06   |           3 |               |                500 |                   0 | 
    2347042 |                |       8958 |      2013 |      12 | 2013-12-31  |            0 |               0.01 |              1 |  11000.000000 |     110.00000000 |                        180.00 |                             0 |                    0 |                    0 |                      0 |                        0 |                        0 |              0 |              11000.000000 |                         0 | 2013-12-09         | N4             |  11000.000000 | 002            |      26.76 |          40.14 | 2013-12-09  |                   89 | 2015-06-07        | 2013-12-09         |                  0 |                  0 |               |            30 |              0 |             1650 |             0 | 002              |           11000.000000 |              180.00 | 2014-01-08           |           0 |           0 |      1.8000 |         30 | 2013-12-09   |           3 |               |                611 |                   0 | 
    2347043 |                |       8959 |      2013 |      12 | 2013-12-31  |            0 |               0.01 |              1 |   4500.000000 |      45.00000000 |                         42.00 |                             0 |                    0 |                    0 |                      0 |                        0 |                        0 |              0 |               4500.000000 |                         0 | 2013-12-10         | N16            |   4500.000000 | 002            |      15.96 |          23.94 | 2013-12-10  |                   89 | 2014-12-09        | 2013-12-10         |                  0 |                  0 |               |            30 |              0 |                0 |             0 | 002              |            4500.000000 |               42.00 | 2014-01-09           |           0 |           0 |      0.4200 |         30 | 2013-12-10   |           3 |               |                375 |                   0 | 
    2347044 |                |       8960 |      2013 |      12 | 2013-12-31  |            0 |               0.01 |              1 |   2000.000000 |      20.00000000 |                         34.00 |                             0 |                 0.00 |                    0 |                      0 |                        0 |                        0 |              0 |               2000.000000 |                         0 | 2013-12-10         | N13            |   2000.000000 | 002            |      28.92 |          43.38 | 2013-12-10  |                   89 | 2014-04-10        | 2013-12-10         |                  0 |                  0 |               |            30 |              0 |              200 |             0 | 002              |            2000.000000 |               34.00 | 2014-01-09           |           0 |           0 |      0.3400 |         30 | 2013-12-10   |           3 |               |                500 |                   0 | 
    2347045 |                |       8961 |      2013 |      12 | 2013-12-31  |            0 |               0.01 |              1 |   4600.000000 |      46.00000000 |                         71.00 |                             0 |                    0 |                    0 |                      0 |                        0 |                        0 |              0 |               4600.000000 |                         0 | 2013-12-10         | N1             |   4600.000000 | 002            |      26.40 |          39.60 | 2013-12-10  |                   89 | 2014-12-09        | 2013-12-10         |                  0 |                  0 |               |            30 |              0 |             1518 |             0 | 002              |            4600.000000 |               71.00 | 2014-01-09           |           0 |           0 |      0.7100 |         30 | 2013-12-10   |           3 |               |                383 |                   0 | 
    2347046 |                |       8962 |      2013 |      12 | 2013-12-31  |            0 |               0.01 |              1 |  10000.000000 |     100.00000000 |                        207.00 |                             0 |                    0 |                    0 |                      0 |                        0 |                        0 |              0 |              10000.000000 |                         0 | 2013-12-10         | N1             |  10000.000000 | 002            |      35.40 |          53.10 | 2013-12-10  |                   89 | 2014-12-09        | 2013-12-10         |                  0 |                  0 |               |            30 |              0 |             1000 |             0 | 002              |           10000.000000 |              207.00 | 2014-01-09           |           0 |           0 |      2.0700 |         30 | 2013-12-10   |           3 |               |                833 |                   0 | 
    2347047 |                |       8963 |      2013 |      12 | 2013-12-31  |            0 |               0.01 |              1 |   2000.000000 |      20.00000000 |                         25.00 |                             0 |                 0.00 |                    0 |                      0 |                        0 |                        0 |              0 |               2000.000000 |                         0 | 2013-12-10         | N4             |   2000.000000 | 002            |      21.12 |          31.68 | 2013-12-10  |                   89 | 2014-06-10        | 2013-12-10         |                  0 |                  0 |               |            30 |              0 |              660 |             0 | 002              |            2000.000000 |               25.00 | 2014-01-09           |           0 |           0 |      0.2500 |         30 | 2013-12-10   |           3 |               |                333 |                   0 | 
    2347048 |                |       8964 |      2013 |      12 | 2013-12-31  |            0 |               0.01 |              1 |  10000.000000 |     100.00000000 |                        161.00 |                             0 |                    0 |                    0 |                      0 |                        0 |                        0 |              0 |              10000.000000 |                         0 | 2013-12-11         | N13            |  10000.000000 | 002            |      28.92 |          43.38 | 2013-12-11  |                   89 | 2014-10-09        | 2013-12-11         |                  0 |                  0 |               |            30 |              0 |             1000 |             0 | 002              |           10000.000000 |              161.00 | 2014-01-10           |           0 |           0 |      1.6100 |         30 | 2013-12-11   |           3 |               |               1000 |                   0 | 
    2347049 |                |       8965 |      2013 |      12 | 2013-12-31  |            0 |               0.01 |              1 | 210334.440000 |    2103.34440000 |                       2482.00 |                             0 |             39665.56 |              1884.00 |                      0 |                        0 |                        0 |              0 |             210334.440000 |                         0 | 2013-12-11         | N1             | 250000.000000 | 002            |      35.40 |          53.10 | 2013-12-19  |                   89 | 2016-11-25        | 2013-12-19         |                  0 |                  0 |               |            30 |              0 |            25000 |             0 | 002              |          210334.440000 |             2482.00 | 2014-01-10           |           0 |           0 |     24.8200 |         30 | 2013-12-11   |           3 |               |               6944 |                   0 | 
    2347050 |                |       8966 |      2013 |      12 | 2013-12-31  |            0 |               0.01 |              1 |  15000.000000 |     150.00000000 |                        294.00 |                             0 |                    0 |                    0 |                      0 |                        0 |                        0 |              0 |              15000.000000 |                         0 | 2013-12-11         | N1             |  15000.000000 | 002            |      35.40 |          53.10 | 2013-12-11  |                   89 | 2015-12-08        | 2013-12-11         |                  0 |                  0 |               |            30 |              0 |             1500 |             0 | 002              |           15000.000000 |              294.00 | 2014-01-10           |           0 |           0 |      2.9400 |         30 | 2013-12-11   |           3 |               |                625 |                   0 | 
    2347051 |                |       8967 |      2013 |      12 | 2013-12-31  |            0 |               0.01 |              1 |   4647.460000 |      46.47460000 |                         37.00 |                             0 |               352.54 |               118.50 |                      0 |                        0 |                        0 |              0 |               4647.460000 |                         0 | 2013-12-26         | N5             |   5000.000000 | 002            |      56.88 |          64.62 | 2013-12-26  |                   89 | 2014-06-01        | 2013-12-26         |                  0 |                  0 |               |            14 |              0 |                0 |             0 | 002              |            4647.460000 |               37.00 | 2014-01-09           |           0 |           0 |      0.3700 |         14 | 2013-12-11   |           3 |               |             351.92 |                0.00 | 
    2347052 |                |       8968 |      2013 |      12 | 2013-12-31  |            0 |               0.01 |              1 |   4647.460000 |      46.47460000 |                         37.00 |                             0 |               352.54 |               118.50 |                      0 |                        0 |                        0 |              0 |               4647.460000 |                         0 | 2013-12-26         | N5             |   5000.000000 | 002            |      56.88 |          64.62 | 2013-12-26  |                   89 | 2014-06-01        | 2013-12-26         |                  0 |                  0 |               |            14 |              0 |                0 |             0 | 002              |            4647.460000 |               37.00 | 2014-01-09           |           0 |           0 |      0.3700 |         14 | 2013-12-11   |           3 |               |             351.92 |                0.00 | 
    2347053 |                |       8969 |      2013 |      12 | 2013-12-31  |            0 |               0.01 |              1 |   4647.460000 |      46.47460000 |                         37.00 |                             0 |               352.54 |               118.50 |                      0 |                        0 |                        0 |              0 |               4647.460000 |                         0 | 2013-12-26         | N5             |   5000.000000 | 002            |      56.88 |          64.62 | 2013-12-26  |                   89 | 2014-06-01        | 2013-12-26         |                  0 |                  0 |               |            14 |              0 |                0 |             0 | 002              |            4647.460000 |               37.00 | 2014-01-09           |           0 |           0 |      0.3700 |         14 | 2013-12-11   |           3 |               |             351.92 |                0.00 | 
    2347054 |                |       8970 |      2013 |      12 | 2013-12-31  |            0 |               0.01 |              1 |   4647.460000 |      46.47460000 |                         37.00 |                             0 |               352.54 |               118.50 |                      0 |                        0 |                        0 |              0 |               4647.460000 |                         0 | 2013-12-26         | N5             |   5000.000000 | 002            |      56.88 |          64.62 | 2013-12-26  |                   89 | 2014-06-01        | 2013-12-26         |                  0 |                  0 |               |            14 |              0 |                0 |             0 | 002              |            4647.460000 |               37.00 | 2014-01-09           |           0 |           0 |      0.3700 |         14 | 2013-12-11   |           3 |               |             351.92 |                0.00 | 
    2347055 |                |       8971 |      2013 |      12 | 2013-12-31  |            0 |               0.01 |              1 |   4647.460000 |      46.47460000 |                         37.00 |                             0 |               352.54 |               118.50 |                      0 |                        0 |                        0 |              0 |               4647.460000 |                         0 | 2013-12-26         | N5             |   5000.000000 | 002            |      56.88 |          64.62 | 2013-12-26  |                   89 | 2014-06-01        | 2013-12-26         |                  0 |                  0 |               |            14 |              0 |                0 |             0 | 002              |            4647.460000 |               37.00 | 2014-01-09           |           0 |           0 |      0.3700 |         14 | 2013-12-11   |           3 |               |             351.92 |                0.00 | 
    2347056 |                |       8972 |      2013 |      12 | 2013-12-31  |            0 |               0.01 |              1 |   4647.460000 |      46.47460000 |                         37.00 |                             0 |               352.54 |               118.50 |                      0 |                        0 |                        0 |              0 |               4647.460000 |                         0 | 2013-12-26         | N5             |   5000.000000 | 002            |      56.88 |          64.62 | 2013-12-26  |                   89 | 2014-06-01        | 2013-12-26         |                  0 |                  0 |               |            14 |              0 |                0 |             0 | 002              |            4647.460000 |               37.00 | 2014-01-09           |           0 |           0 |      0.3700 |         14 | 2013-12-11   |           3 |               |             351.92 |                0.00 | 
    2347057 |                |       8973 |      2013 |      12 | 2013-12-31  |            0 |               0.01 |              1 |   4647.460000 |      46.47460000 |                         37.00 |                             0 |               352.54 |               118.50 |                      0 |                        0 |                        0 |              0 |               4647.460000 |                         0 | 2013-12-26         | N5             |   5000.000000 | 002            |      56.88 |          64.62 | 2013-12-26  |                   89 | 2014-06-01        | 2013-12-26         |                  0 |                  0 |               |            14 |              0 |                0 |             0 | 002              |            4647.460000 |               37.00 | 2014-01-09           |           0 |           0 |      0.3700 |         14 | 2013-12-11   |           3 |               |             351.92 |                0.00 | 
    2347061 |                |       8977 |      2013 |      12 | 2013-12-31  |            0 |               0.01 |              1 |   2000.000000 |      20.00000000 |                         10.00 |                             0 |                 0.00 |                    0 |                      0 |                        0 |                        0 |              0 |               2000.000000 |                         0 | 2013-12-11         | N8             |   2000.000000 | 002            |       9.36 |          14.04 | 2013-12-11  |                   89 | 2014-08-10        | 2013-12-11         |                  0 |                  0 |               |            30 |              0 |              200 |             0 | 002              |            2000.000000 |               10.00 | 2014-01-10           |           0 |           0 |      0.1000 |         30 | 2013-12-11   |           3 |               |                250 |                   0 | 
    2347062 |                |       8978 |      2013 |      12 | 2013-12-31  |            0 |               0.01 |              1 |  10000.000000 |     100.00000000 |                        161.00 |                             0 |                    0 |                    0 |                      0 |                        0 |                        0 |              0 |              10000.000000 |                         0 | 2013-12-11         | N13            |  10000.000000 | 002            |      28.92 |          43.38 | 2013-12-11  |                   89 | 2014-10-09        | 2013-12-11         |                  0 |                  0 |               |            30 |              0 |             1000 |             0 | 002              |           10000.000000 |              161.00 | 2014-01-10           |           0 |           0 |      1.6100 |         30 | 2013-12-11   |           3 |               |               1000 |                   0 | 
