 precorteid , tablareservaid , prestamoid , ejercicio , periodo , fechacierre , diasvencidos , porcentajeaplicado , factoraplicado , saldoprestamo , reservacalculada , interesdevengadomenoravencido , interesdevengadomayoravencido , pagocapitalenperiodo , pagointeresenperiodo , pagomoratorioenperiodo , bonificacionintenperiodo , bonificacionmorenperiodo , noamorvencidas , saldovencidomenoravencido , saldovencidomayoravencido , fechaultamorpagada , tipoprestamoid , montoprestamo , clavefinalidad , tasanormal , tasa_moratoria , ultimoabono , diastraspasoavencida ,, fecha_vencimiento , ultimoabonointeres , interesdevmormenor , interesdevmormayor , saldopromedio , dias_de_cobro , meses_de_cobro , depositogarantia , pagosvencidos , finalidaddefault ,  saldopromediodelmes   , interesdevengadomes , primerincumplimiento , diasinteres , diascapital , reservaidnc , frecuencia , fecha_otorga , estatusvive , zonamarginada , importeultimaamort , importevencidoamort , tipocartera 
    2363465 ,              1 ,       8420 ,      2014 ,       1 , 2014-01-31  ,0,               0.01 ,              1 ,  59858.440000 ,     598.58440000 ,1725,                             0 ,                    0 ,                    0 ,                      0 ,                        0 ,                        0 ,              0 ,              59858.440000 ,                         0 , 2014-01-02         , N16            ,  72000.000000 , 002            ,      15.96 ,          23.94 , 2013-11-27  ,89,1725, 2016-07-13        , 2013-11-27         ,0,                  0 ,               ,            30 ,              0 ,            79200 ,             0 , 002              ,     59858.440000000000 ,              823.00 , 2014-02-01           ,           6 ,           0 ,     17.2500 ,         30 , 2013-07-29   ,           3 ,               ,               2000 ,                   0 , 
    2363468 ,              1 ,       8423 ,      2014 ,       1 , 2014-01-31  ,0,               0.01 ,              1 ,  86057.240000 ,     860.57240000 ,1747,                             0 ,              2834.28 ,              1867.00 ,                      0 ,                        0 ,                        0 ,              0 ,              86057.240000 ,                         0 , 2014-01-02         , N4             , 100000.000000 , 002            ,      25.20 ,          37.80 , 2014-01-02  ,89,, 2016-07-13        , 2014-01-02         ,0,                  0 ,               ,            30 ,              0 ,            20000 ,             0 , 002              ,     87474.380000000000 ,                5.00 , 2014-02-01           ,           0 ,           0 ,     17.4700 ,         30 , 2013-07-29   ,           3 ,               ,               2777 ,                   0 , 
    2363473 ,              1 ,       8428 ,      2014 ,       1 , 2014-01-31  ,0,               0.01 ,              1 ,  41608.980000 ,     416.08980000 ,0,                             0 ,              2838.44 ,              1541.00 ,                      0 ,                        0 ,                        0 ,              0 ,              41608.980000 ,                         0 , 2014-01-02         , N4             ,  50000.000000 , 002            ,      21.12 ,          31.68 , 2014-01-31  ,89,, 2016-07-15        , 2014-01-31         ,0,                  0 ,               ,            30 ,              0 ,            16500 ,             0 , 002              ,     43028.200000000000 ,             -756.00 , 2014-02-01           ,           0 ,           0 ,        0.00 ,         30 , 2013-07-31   ,           3 ,               ,               1388 ,                   0 , 
    2363477 ,              1 ,       8432 ,      2014 ,       1 , 2014-01-31  ,0,               0.01 ,              1 ,   2326.880000 ,      23.26880000 ,64,                             0 ,               338.40 ,                10.00 ,                      0 ,                        0 ,                        0 ,              0 ,               2326.880000 ,                         0 , 2014-01-02         , N1             ,   4000.000000 , 002            ,      35.40 ,          53.10 , 2014-01-03  ,89,, 2014-08-03        , 2014-01-03         ,0,                  0 ,               ,            30 ,              0 ,              400 ,             0 , 002              ,  2496.0800000000000000 ,               61.00 , 2014-02-01           ,           0 ,           0 ,      0.6400 ,         30 , 2013-07-31   ,           3 ,               ,                333 ,                   0 , 
    2363488 ,              1 ,       8443 ,      2014 ,       1 , 2014-01-31  ,0,               0.01 ,              1 ,   9998.160000 ,      99.98160000 ,0,                             0 ,              1669.44 ,               513.00 ,                   3.00 ,                        0 ,                        0 ,              0 ,               9998.160000 ,                         0 , 2014-01-02         , N4             ,  15000.000000 , 002            ,      26.76 ,          40.14 , 2014-01-31  ,89,, 2015-02-01        , 2014-01-31         ,0,                  0 ,               ,            30 ,              0 ,             2250 ,             0 , 002              , 10832.8800000000000000 ,             -260.00 , 2014-02-01           ,           0 ,           0 ,        0.00 ,         30 , 2013-08-02   ,           3 ,               ,                833 ,                   0 , 
    2363489 ,              1 ,       8444 ,      2014 ,       1 , 2014-01-31  ,0,               0.01 ,              1 ,   4652.480000 ,      46.52480000 ,133,                             0 ,               474.84 ,               151.00 ,                      0 ,                        0 ,                        0 ,              0 ,               4652.480000 ,                         0 , 2014-01-02         , N1             ,   7000.000000 , 002            ,      35.40 ,          53.10 , 2014-01-02  ,89,, 2014-11-03        , 2014-01-02         ,0,                  0 ,               ,            30 ,              0 ,              700 ,             0 , 002              ,  4889.9000000000000000 ,               -8.00 , 2014-02-01           ,           0 ,           0 ,      1.3300 ,         30 , 2013-08-04   ,           3 ,               ,                466 ,                   0 , 
    2363491 ,              1 ,       8446 ,      2014 ,       1 , 2014-01-31  ,0,               0.01 ,              1 ,   4928.680000 ,      49.28680000 ,111,                             0 ,              1031.80 ,               144.00 ,                   1.00 ,                        0 ,                        0 ,              0 ,               4928.680000 ,                         0 , 2014-01-02         , N14            ,  10000.000000 , 002            ,      28.92 ,          43.38 , 2014-01-03  ,89,, 2014-06-03        , 2014-01-03         ,0,                  0 ,               ,            30 ,              0 ,             1000 ,             0 , 002              ,  5444.5800000000000000 ,              -18.00 , 2014-02-01           ,           0 ,           0 ,      1.1100 ,         30 , 2013-08-04   ,           3 ,               ,               1000 ,                   0 , 
    2363510 ,              1 ,       8465 ,      2014 ,       1 , 2014-01-31  ,0,               0.01 ,              1 ,   5834.880000 ,      58.34880000 ,136,                             0 ,               824.20 ,               204.00 ,                   1.00 ,                        0 ,                        0 ,              0 ,               5834.880000 ,                         0 , 2014-01-05         , N1             ,  10000.000000 , 002            ,      33.48 ,          50.22 , 2014-01-06  ,89,, 2014-08-05        , 2014-01-06         ,0,                  0 ,               ,            30 ,              0 ,             1500 ,             0 , 002              ,  6246.9800000000000000 ,              -31.00 , 2014-02-04           ,           0 ,           0 ,      1.3600 ,         30 , 2013-08-07   ,           3 ,               ,                833 ,                   0 , 
    2363511 ,              1 ,       8466 ,      2014 ,       1 , 2014-01-31  ,0,               0.01 ,              1 ,   7997.880000 ,      79.97880000 ,157,                             0 ,              2000.80 ,               244.00 ,                   1.00 ,                        0 ,                        0 ,              0 ,               7997.880000 ,                         0 , 2014-01-05         , N4             ,  15000.000000 , 002            ,      28.32 ,          42.48 , 2014-01-06  ,89,, 2014-08-05        , 2014-01-06         ,0,                  0 ,               ,            30 ,              0 ,             1500 ,             0 , 002              ,  8998.2800000000000000 ,              -40.00 , 2014-02-04           ,           0 ,           0 ,      1.5700 ,         30 , 2013-08-07   ,           3 ,               ,               1250 ,                   0 , 
    2363513 ,              1 ,       8468 ,      2014 ,       1 , 2014-01-31  ,0,               0.01 ,              1 ,  11874.720000 ,     118.74720000 ,232,                             0 ,               624.92 ,               360.00 ,                   3.00 ,                        0 ,                        0 ,              0 ,              11874.720000 ,                         0 , 2014-01-07         , N1             ,  15000.000000 , 002            ,      33.48 ,          50.22 , 2014-01-10  ,89,, 2015-08-06        , 2014-01-10         ,0,                  0 ,               ,            30 ,              0 ,             2250 ,             0 , 002              , 12187.1800000000000000 ,              -12.00 , 2014-02-06           ,           0 ,           0 ,      2.3200 ,         30 , 2013-08-08   ,           3 ,               ,                625 ,                   0 , 
    2363514 ,              1 ,       8469 ,      2014 ,       1 , 2014-01-31  ,0,               0.01 ,              1 ,   8124.320000 ,      81.24320000 ,94,                             0 ,              1044.56 ,               134.00 ,                      0 ,                        0 ,                        0 ,              0 ,               8124.320000 ,                         0 , 2014-01-07         , N16            ,  25000.000000 , 002            ,      15.96 ,          23.94 , 2014-01-05  ,89,94, 2015-08-06        , 2014-01-05         ,0,                  0 ,               ,            30 ,              0 ,            27500 ,             0 , 002              ,  8646.6000000000000000 ,              -20.00 , 2014-02-06           ,           0 ,           0 ,      0.9400 ,         30 , 2013-08-08   ,           3 ,               ,               1041 ,                   0 , 
    2363515 ,              1 ,       8470 ,      2014 ,       1 , 2014-01-31  ,0,               0.01 ,              1 ,  11871.680000 ,     118.71680000 ,210,                             0 ,               628.24 ,               407.00 ,                   4.00 ,                        0 ,                        0 ,              0 ,              11871.680000 ,                         0 , 2014-01-07         , N1             ,  15000.000000 , 002            ,      33.48 ,          50.22 , 2014-01-12  ,89,, 2015-08-06        , 2014-01-12         ,0,                  0 ,               ,            30 ,              0 ,             2250 ,             0 , 002              , 12185.8000000000000000 ,              -57.00 , 2014-02-06           ,           0 ,           0 ,      2.1000 ,         30 , 2013-08-08   ,           3 ,               ,                625 ,                   0 , 
    2363516 ,              1 ,       8471 ,      2014 ,       1 , 2014-01-31  ,0,               0.01 ,              1 ,  11874.600000 ,     118.74600000 ,243,                             0 ,               624.16 ,               372.00 ,                   2.00 ,                        0 ,                        0 ,              0 ,              11874.600000 ,                         0 , 2014-01-07         , N1             ,  15000.000000 , 002            ,      33.48 ,          50.22 , 2014-01-09  ,89,, 2015-08-06        , 2014-01-09         ,0,                  0 ,               ,            30 ,              0 ,             2250 ,             0 , 002              , 12186.6800000000000000 ,              -24.00 , 2014-02-06           ,           0 ,           0 ,      2.4300 ,         30 , 2013-08-09   ,           3 ,               ,                625 ,                   0 , 
    2363526 ,              1 ,       8481 ,      2014 ,       1 , 2014-01-31  ,0,               0.01 ,              1 ,  10823.920000 ,     108.23920000 ,211,                             0 ,               844.00 ,               347.00 ,                   3.00 ,                        0 ,                        0 ,              0 ,              10823.920000 ,                         0 , 2014-01-07         , N1             ,  15000.000000 , 002            ,      33.48 ,          50.22 , 2014-01-10  ,89,, 2015-02-05        , 2014-01-10         ,0,                  0 ,               ,            30 ,              0 ,             2250 ,             0 , 002              , 11245.9200000000000000 ,              -28.00 , 2014-02-06           ,           0 ,           0 ,      2.1100 ,         30 , 2013-08-09   ,           3 ,               ,                833 ,                   0 , 
    2363527 ,              1 ,       8482 ,      2014 ,       1 , 2014-01-31  ,0,               0.01 ,              1 ,   4084.560000 ,      40.84560000 ,96,                             0 ,               582.92 ,               138.00 ,                      0 ,                        0 ,                        0 ,              0 ,               4084.560000 ,                         0 , 2014-01-07         , N1             ,   7000.000000 , 002            ,      35.40 ,          53.10 , 2014-01-07  ,89,, 2014-08-07        , 2014-01-07         ,0,                  0 ,               ,            30 ,              0 ,              700 ,             0 , 002              ,  4376.0200000000000000 ,              -10.00 , 2014-02-06           ,           0 ,           0 ,      0.9600 ,         30 , 2013-08-09   ,           3 ,               ,                583 ,                   0 , 
    2363531 ,              1 ,       8486 ,      2014 ,       1 , 2014-01-31  ,0,               0.01 ,              1 ,   4824.120000 ,      48.24120000 ,0,                             0 ,               688.36 ,                    0 ,                   4.00 ,                        0 ,                        0 ,              0 ,               4824.120000 ,                         0 , 2014-01-09         , N15            ,   8265.000000 , 002            ,       0.00 ,          50.40 , 2014-01-13  ,89,, 2014-08-10        , 2014-01-13         ,0,                  0 ,               ,            30 ,              0 ,            826.5 ,             0 , 002              ,  5168.3000000000000000 ,                0.00 , 2014-02-08           ,           0 ,           0 ,      0.0000 ,         30 , 2013-08-11   ,           3 ,               ,                688 ,                   0 , 
    2363532 ,              1 ,       8487 ,      2014 ,       1 , 2014-01-31  ,0,               0.01 ,              1 ,   2919.600000 ,      29.19600000 ,49,                             0 ,               415.88 ,               105.00 ,                   2.00 ,                        0 ,                        0 ,              0 ,               2919.600000 ,                         0 , 2014-01-09         , N1             ,   5000.000000 , 002            ,      33.48 ,          50.22 , 2014-01-13  ,89,, 2014-08-10        , 2014-01-13         ,0,                  0 ,               ,            30 ,              0 ,              750 ,             0 , 002              ,  3127.5400000000000000 ,              -16.00 , 2014-02-08           ,           0 ,           0 ,      0.4900 ,         30 , 2013-08-12   ,           3 ,               ,                416 ,                   0 , 
    2363535 ,              1 ,       8490 ,      2014 ,       1 , 2014-01-31  ,0,               0.01 ,              1 ,   7221.800000 ,      72.21800000 ,58,                             0 ,               557.84 ,               100.00 ,                   1.00 ,                        0 ,                        0 ,              0 ,               7221.800000 ,                         0 , 2014-01-09         , N16            ,  10000.000000 , 002            ,      15.96 ,          23.94 , 2014-01-13  ,89,58, 2015-02-08        , 2014-01-13         ,0,                  0 ,               ,            30 ,              0 ,            11000 ,             0 , 002              ,  7500.7200000000000000 ,                3.00 , 2014-02-08           ,           0 ,           0 ,      0.5800 ,         30 , 2013-08-12   ,           3 ,               ,                555 ,                   0 , 
    2363536 ,              1 ,       8491 ,      2014 ,       1 , 2014-01-31  ,0,               0.01 ,              1 ,   7143.240000 ,      71.43240000 ,146,                             0 ,               599.44 ,               216.00 ,                      0 ,                        0 ,                        0 ,              0 ,               7143.240000 ,                         0 , 2014-01-09         , N1             ,  10000.000000 , 002            ,      33.48 ,          50.22 , 2014-01-09  ,89,, 2015-02-08        , 2014-01-09         ,0,                  0 ,               ,            30 ,              0 ,             1500 ,             0 , 002              ,  7442.9600000000000000 ,               -5.00 , 2014-02-08           ,           0 ,           0 ,      1.4600 ,         30 , 2013-08-12   ,           3 ,               ,                555 ,                   0 , 
    2363537 ,              1 ,       8492 ,      2014 ,       1 , 2014-01-31  ,0,               0.01 ,              1 ,   2919.560000 ,      29.19560000 ,44,                             0 ,               381.36 ,               104.00 ,                      0 ,                        0 ,                        0 ,              0 ,               2919.560000 ,                         0 , 2014-01-12         , N4             ,   5000.000000 , 002            ,      28.32 ,          42.48 , 2014-01-12  ,89,, 2014-08-12        , 2014-01-12         ,0,                  0 ,               ,            30 ,              0 ,              500 ,             0 , 002              ,  3110.2400000000000000 ,              -29.00 , 2014-02-11           ,           0 ,           0 ,      0.4400 ,         30 , 2013-08-13   ,           3 ,               ,                416 ,                   0 , 
    2363539 ,              1 ,       8494 ,      2014 ,       1 , 2014-01-31  ,0,               0.01 ,              1 ,   6669.200000 ,      66.69200000 ,89,                             0 ,               636.24 ,               184.00 ,                   2.00 ,                        0 ,                        0 ,              0 ,               6669.200000 ,                         0 , 2014-01-12         , N4             ,  10000.000000 , 002            ,      28.32 ,          42.48 , 2014-01-14  ,89,, 2014-11-11        , 2014-01-14         ,0,                  0 ,               ,            30 ,              0 ,             1000 ,             0 , 002              ,  6987.3200000000000000 ,              -14.00 , 2014-02-11           ,           0 ,           0 ,      0.8900 ,         30 , 2013-08-14   ,           3 ,               ,                666 ,                   0 , 
    2363541 ,              1 ,       8496 ,      2014 ,       1 , 2014-01-31  ,0,               0.01 ,              1 ,   2999.000000 ,      29.99000000 ,43,                             0 ,               596.44 ,                90.00 ,                   1.00 ,                        0 ,                        0 ,              0 ,               2999.000000 ,                         0 , 2014-01-12         , N14            ,   6000.000000 , 002            ,      28.92 ,          43.38 , 2014-01-13  ,89,, 2014-06-12        , 2014-01-13         ,0,                  0 ,               ,            30 ,              0 ,              600 ,             0 , 002              ,  3297.2200000000000000 ,               -9.00 , 2014-02-11           ,           0 ,           0 ,      0.4300 ,         30 , 2013-08-14   ,           3 ,               ,                600 ,                   0 , 
    2363543 ,              1 ,       8498 ,      2014 ,       1 , 2014-01-31  ,0,               0.01 ,              1 ,   6874.520000 ,      68.74520000 ,196,                             0 ,                 0.92 ,                88.00 ,                      0 ,                        0 ,                        0 ,              0 ,               6874.520000 ,                         0 , 2014-01-14         , N1             ,  15000.000000 , 002            ,      35.40 ,          53.10 , 2014-01-02  ,89,, 2015-08-13        , 2014-01-02         ,0,                  0 ,               ,            30 ,              0 ,             1500 ,             0 , 002              ,  6874.9800000000000000 ,              122.00 , 2014-02-13           ,           0 ,           0 ,      1.9600 ,         30 , 2013-08-16   ,           3 ,               ,                625 ,                   0 , 
    2363544 ,              1 ,       8499 ,      2014 ,       1 , 2014-01-31  ,0,               0.01 ,              1 ,   7673.080000 ,      76.73080000 ,0,                             0 ,               837.20 ,               205.00 ,                      0 ,                        0 ,                        0 ,              0 ,               7673.080000 ,                         0 , 2014-01-14         , N4             ,  12000.000000 , 002            ,      21.12 ,          31.68 , 2014-01-31  ,89,, 2015-02-12        , 2014-01-31         ,0,                  0 ,               ,            30 ,              0 ,             3960 ,             0 , 002              ,  8091.6800000000000000 ,              -55.00 , 2014-02-13           ,           0 ,           0 ,        0.00 ,         30 , 2013-08-16   ,           3 ,               ,                666 ,                   0 , 
    2363554 ,              1 ,       8509 ,      2014 ,       1 , 2014-01-31  ,0,               0.01 ,              1 ,  19794.800000 ,     197.94800000 ,350,                             0 ,              1041.12 ,               543.00 ,                      0 ,                        0 ,                        0 ,              0 ,              19794.800000 ,                         0 , 2014-01-14         , N1             ,  25000.000000 , 002            ,      33.48 ,          50.22 , 2014-01-12  ,89,, 2015-08-13        , 2014-01-12         ,0,                  0 ,               ,            30 ,              0 ,             3750 ,             0 , 002              ,     20315.360000000000 ,               40.00 , 2014-02-13           ,           0 ,           0 ,      3.5000 ,         30 , 2013-08-16   ,           3 ,               ,               1041 ,                   0 , 
    2363556 ,              1 ,       8511 ,      2014 ,       1 , 2014-01-31  ,0,               0.01 ,              1 ,   4669.800000 ,      46.69800000 ,49,                             0 ,               665.04 ,               105.00 ,                   1.00 ,                        0 ,                        0 ,              0 ,               4669.800000 ,                         0 , 2014-01-14         , N4             ,   8000.000000 , 002            ,      23.64 ,          35.46 , 2014-01-15  ,89,, 2014-08-14        , 2014-01-15         ,0,                  0 ,               ,            30 ,              0 ,             2000 ,             0 , 002              ,  5002.3200000000000000 ,               -4.00 , 2014-02-13           ,           0 ,           0 ,      0.4900 ,         30 , 2013-08-16   ,           3 ,               ,                666 ,                   0 , 
    2363557 ,              1 ,       8512 ,      2014 ,       1 , 2014-01-31  ,0,               0.01 ,              1 ,   4999.040000 ,      49.99040000 ,60,                             0 ,               997.60 ,               140.00 ,                      0 ,                        0 ,                        0 ,              0 ,               4999.040000 ,                         0 , 2014-01-16         , N14            ,  10000.000000 , 002            ,      28.92 ,          43.38 , 2014-01-16  ,89,, 2014-06-16        , 2014-01-16         ,0,                  0 ,               ,             0 ,              1 ,             1000 ,             0 , 002              ,  5497.8400000000000000 ,               -3.00 , 2014-02-15           ,           0 ,           0 ,      0.6000 ,         30 , 2013-08-18   ,           3 ,               ,               1000 ,                   0 , 
    2363558 ,              1 ,       8513 ,      2014 ,       1 , 2014-01-31  ,0,               0.01 ,              1 ,   1342.000000 ,      13.42000000 ,0,                             0 ,               222.00 ,                    0 ,                      0 ,                        0 ,                        0 ,              0 ,               1342.000000 ,                         0 , 2014-01-16         , N15            ,   2682.000000 , 002            ,       0.00 ,          50.40 , 2014-01-17  ,89,, 2014-06-19        , 2014-01-17         ,0,                  0 ,               ,            30 ,              0 ,            268.2 ,             0 , 002              ,  1453.0000000000000000 ,                0.00 , 2014-02-15           ,           0 ,           0 ,      0.0000 ,         30 , 2013-08-18   ,           3 ,               ,                268 ,                   0 , 
    2363562 ,              1 ,       8517 ,      2014 ,       1 , 2014-01-31  ,0,               0.01 ,              1 ,  25823.880000 ,     258.23880000 ,360,                             0 ,               843.96 ,               719.00 ,                      0 ,                        0 ,                        0 ,              0 ,              25823.880000 ,                         0 , 2014-01-16         , N1             ,  30000.000000 , 002            ,      33.48 ,          50.22 , 2014-01-16  ,89,, 2016-08-02        , 2014-01-16         ,0,                  0 ,               ,            30 ,              0 ,             4500 ,             0 , 002              ,     26245.860000000000 ,               38.00 , 2014-02-15           ,           0 ,           0 ,      3.6000 ,         30 , 2013-08-18   ,           3 ,               ,                833 ,                   0 , 
    2363564 ,              1 ,       8519 ,      2014 ,       1 , 2014-01-31  ,0,               0.01 ,              1 ,  12499.320000 ,     124.99320000 ,147,                             0 ,               499.88 ,               307.00 ,                      0 ,                        0 ,                        0 ,              0 ,              12499.320000 ,                         0 , 2014-01-16         , N4             ,  15000.000000 , 002            ,      28.32 ,          42.48 , 2014-01-16  ,89,, 2016-02-16        , 2014-01-16         ,0,                  0 ,               ,            30 ,              0 ,             1500 ,             0 , 002              , 12749.2600000000000000 ,                4.00 , 2014-02-15           ,           0 ,           0 ,      1.4700 ,         30 , 2013-08-19   ,           3 ,               ,                500 ,                   0 , 
    2363577 ,              1 ,       8532 ,      2014 ,       1 , 2014-01-31  ,0,               0.01 ,              1 ,  19783.240000 ,     197.83240000 ,403,                             0 ,                    0 ,                    0 ,                      0 ,                        0 ,                        0 ,              0 ,              19783.240000 ,                         0 , 2014-01-02         , N16            ,  23000.000000 , 002            ,      15.96 ,          23.94 , 2013-12-16  ,89,403, 2016-08-02        , 2013-12-16         ,0,                  0 ,               ,            30 ,              0 ,            25300 ,             0 , 002              ,     19783.240000000000 ,              271.00 , 2014-02-01           ,           0 ,           0 ,      4.0300 ,         30 , 2013-08-20   ,           3 ,               ,                638 ,                   0 , 
    2363580 ,              1 ,       8535 ,      2014 ,       1 , 2014-01-31  ,0,               0.01 ,              1 ,    969.560000 ,       9.69560000 ,10,                             0 ,               527.08 ,                37.00 ,                      0 ,                        0 ,                        0 ,              0 ,                969.560000 ,                         0 , 2014-01-21         , N1             ,   5000.000000 , 002            ,      35.40 ,          53.10 , 2014-01-20  ,89,, 2014-06-22        , 2014-01-20         ,0,                  0 ,               ,            30 ,              0 ,              500 ,             0 , 002              ,  1233.1000000000000000 ,                3.00 , 2014-02-20           ,           0 ,           0 ,      0.1000 ,         30 , 2013-08-22   ,           3 ,               ,                500 ,                   0 , 
    2363582 ,              1 ,       8537 ,      2014 ,       1 , 2014-01-31  ,0,               0.01 ,              1 ,   1020.160000 ,      10.20160000 ,6,                             0 ,               458.24 ,                36.00 ,                      0 ,                        0 ,                        0 ,              0 ,               1020.160000 ,                         0 , 2014-01-21         , N4             ,   3000.000000 , 002            ,      28.32 ,          42.48 , 2014-01-24  ,89,, 2014-06-22        , 2014-01-24         ,0,                  0 ,               ,            30 ,              0 ,              300 ,             0 , 002              ,  1249.2800000000000000 ,               -2.00 , 2014-02-20           ,           0 ,           0 ,      0.0600 ,         30 , 2013-08-23   ,           3 ,               ,                300 ,                   0 , 
    2363593 ,              1 ,       8548 ,      2014 ,       1 , 2014-01-31  ,0,               0.01 ,              1 ,   4998.440000 ,      49.98440000 ,16,                             0 ,              1000.84 ,               169.00 ,                   7.00 ,                        0 ,                        0 ,              0 ,               4998.440000 ,                         0 , 2014-01-21         , N14            ,  10000.000000 , 002            ,      28.92 ,          43.38 , 2014-01-27  ,89,, 2014-06-22        , 2014-01-27         ,0,                  0 ,               ,            30 ,              0 ,             1000 ,             0 , 002              ,  5498.8600000000000000 ,              -23.00 , 2014-02-20           ,           0 ,           0 ,      0.1600 ,         30 , 2013-08-23   ,           3 ,               ,               1000 ,                   0 , 
    2363594 ,              1 ,       8549 ,      2014 ,       1 , 2014-01-31  ,0,               0.01 ,              1 ,   3038.600000 ,      30.38600000 ,32,                             0 ,               556.00 ,               100.00 ,                      0 ,                        0 ,                        0 ,              0 ,               3038.600000 ,                         0 , 2014-01-21         , N1             ,  10000.000000 , 002            ,      31.44 ,          47.16 , 2014-01-19  ,89,, 2015-02-19        , 2014-01-19         ,0,                  0 ,               ,            30 ,              0 ,             2000 ,             0 , 002              ,  3316.6000000000000000 ,               -9.00 , 2014-02-20           ,           0 ,           0 ,      0.3200 ,         30 , 2013-08-23   ,           3 ,               ,                555 ,                   0 , 
    2363595 ,              1 ,       8550 ,      2014 ,       1 , 2014-01-31  ,0,               0.01 ,              1 ,   2917.760000 ,      29.17760000 ,0,                             0 ,              1441.36 ,               202.00 ,                  52.00 ,                        0 ,                        0 ,              0 ,               2917.760000 ,                         0 , 2014-01-21         , N1             ,   5000.000000 , 002            ,      35.40 ,          53.10 , 2014-01-31  ,89,, 2014-08-21        , 2014-01-31         ,0,                  0 ,               ,            30 ,              0 ,              500 ,             0 , 002              ,  3638.4400000000000000 ,              -86.00 , 2014-02-20           ,           0 ,           0 ,        0.00 ,         30 , 2013-08-23   ,           3 ,               ,                416 ,                   0 , 
    2363949 ,              1 ,       8905 ,      2014 ,       1 , 2014-01-31  ,0,               0.01 ,              1 ,   6963.920000 ,      69.63920000 ,0,                             0 ,              4442.25 ,               562.54 ,                  20.00 ,                        0 ,                        0 ,              0 ,               6963.920000 ,                         0 , 2014-01-30         , N5             ,  15000.000000 , 002            ,      56.88 ,          64.62 , 2014-01-31  ,89,, 2014-03-20        , 2014-01-31         ,0,                  0 ,               ,             7 ,              0 ,                0 ,             0 , 002              ,  9185.0450000000000000 ,              -90.00 , 2014-02-06           ,           0 ,           0 ,        0.00 ,          7 , 2013-11-27   ,           3 ,               ,             941.56 ,                0.00 , 
    2363597 ,              1 ,       8552 ,      2014 ,       1 , 2014-01-31  ,0,               0.01 ,              1 ,   3205.560000 ,      32.05560000 ,21,                             0 ,               541.32 ,                73.00 ,                      0 ,                        0 ,                        0 ,              0 ,               3205.560000 ,                         0 , 2014-01-23         , N4             ,   6500.000000 , 002            ,      21.12 ,          31.68 , 2014-01-20  ,89,, 2014-08-24        , 2014-01-20         ,0,                  0 ,               ,            30 ,              0 ,             2145 ,             0 , 002              ,  3476.2200000000000000 ,               -8.00 , 2014-02-22           ,           0 ,           0 ,      0.2100 ,         30 , 2013-08-26   ,           3 ,               ,                541 ,                   0 , 
    2363598 ,              1 ,       8553 ,      2014 ,       1 , 2014-01-31  ,0,               0.01 ,              1 ,   2498.920000 ,      24.98920000 ,0,                             0 ,              1000.16 ,               176.00 ,                  23.00 ,                        0 ,                        0 ,              0 ,               2498.920000 ,                         0 , 2014-01-26         , N14            ,   5000.000000 , 002            ,      28.92 ,          43.38 , 2014-01-31  ,89,, 2014-06-26        , 2014-01-31         ,0,                  0 ,               ,            30 ,              0 ,              500 ,             0 , 002              ,  2999.0000000000000000 ,              -90.00 , 2014-02-25           ,           0 ,           0 ,        0.00 ,         30 , 2013-08-27   ,           3 ,               ,                500 ,                   0 , 
    2363599 ,              1 ,       8554 ,      2014 ,       1 , 2014-01-31  ,0,               0.01 ,              1 ,  25017.040000 ,     250.17040000 ,147,                             0 ,              5000.76 ,               564.00 ,                      0 ,                        0 ,                        0 ,              0 ,              25017.040000 ,                         0 , 2014-01-26         , N4             ,  50000.000000 , 002            ,      21.12 ,          31.68 , 2014-01-21  ,89,, 2014-08-26        , 2014-01-21         ,0,                  0 ,               ,            30 ,              0 ,            16500 ,             0 , 002              ,     27517.420000000000 ,              -47.00 , 2014-02-25           ,           0 ,           0 ,      1.4700 ,         30 , 2013-08-27   ,           3 ,               ,               4166 ,                   0 , 
    2363600 ,              1 ,       8555 ,      2014 ,       1 , 2014-01-31  ,0,               0.01 ,              1 ,   2999.760000 ,      29.99760000 ,29,                             0 ,               999.60 ,               235.00 ,                  30.00 ,                        0 ,                        0 ,              0 ,               2999.760000 ,                         0 , 2014-01-02         , N14            ,   5000.000000 , 002            ,      28.92 ,          43.38 , 2014-01-19  ,89,, 2014-07-03        , 2014-01-19         ,0,                  0 ,               ,            30 ,              0 ,              500 ,             0 , 002              ,  3499.5600000000000000 ,             -151.00 , 2014-02-01           ,           0 ,           0 ,      0.2900 ,         30 , 2013-08-27   ,           3 ,               ,                500 ,                   0 , 
    2363604 ,              1 ,       8559 ,      2014 ,       1 , 2014-01-31  ,0,               0.01 ,              1 ,  30941.720000 ,     309.41720000 ,644,                             0 ,               892.88 ,               781.00 ,                   1.00 ,                        0 ,                        0 ,              0 ,              30941.720000 ,                         0 , 2014-01-02         , N4             ,  35000.000000 , 002            ,      26.76 ,          40.14 , 2014-01-03  ,89,, 2016-08-12        , 2014-01-03         ,0,                  0 ,               ,            30 ,              0 ,             5250 ,             0 , 002              ,     31388.160000000000 ,              -66.00 , 2014-02-01           ,           0 ,           0 ,      6.4400 ,         30 , 2013-08-28   ,           3 ,               ,                972 ,                   0 , 
